product_id,product_name,category,brand,price,cost_price,discount_pct,rating,num_reviews,stock_quantity,reorder_point,weight_kg,sku,launch_date,is_active,is_featured,warranty_period,supplier_id,tags
1288,Aquarium Starter Kit 30L,Pet Supplies,Pet Safe,280.51,208.66,35.0,1.3,3303,2970,218,10.19,SKU-P1SC621O,2024-05-13,Yes,,1 year,SUP-7718,premium|sale|wireless|bestseller
1289,Pet GPS Tracker Waterproof,Pet Supplies,Himalaya Pet,810.73,595.41,11.2,2.0,4613,5512,157,2.62,SKU-DQG6X4Z5,2023-08-15,Yes,Yes,1 year,SUP-1386,sale|eco
1290,Flea & Tick Collar Dog,Pet Supplies,Catit,123.09,89.19,27.0,4.5,1541,1465,412,22.66,SKU-EK86ELQS,2022-02-19,Yes,Yes,No warranty,SUP-2526,clearance|wireless
1291,Stainless Steel Pet Bowls,Pet Supplies,Himalaya Pet,989.53,720.9,27.7,4.6,163,1534,292,6.73,SKU-2Q8D5Z85,2024-07-30,yes,Yes,,,trending|clearance|bestseller
1292,Flea & Tick Collar Dog,Pet Supplies,Drools,2692.99,1342.47,33.6,1.5,5399,1008,122,19.03,SKU-T0OYPKB5,2024-07-01,Yes,No,6 months,SUP-4443,eco|premium
1293,Fish Food Tropical 200g,Pet Supplies,Pet Safe,1941.33,1113.89,44.5,1.3,6214,4064,410,23.94,SKU-S8QLC0JB,2023-11-11,No,No,1 Year,SUP-1302,premium|sale
1294,Pet Carrier Airline Approved,Pet Supplies,Whiskas,1852.38,1170.07,29.0,1.4,5113,5714,404,14.82,SKU-HPL2ILJL,2024-04-01,No,Yes,1 Year,SUP-1269,sale|wireless|new
1295,Wet Cat Food Variety 12pk,Pet Supplies,Kong,732.59,518.81,15.4,1.8,220,621,132,18.99,SKU-W1HGW5F6,2023-11-25,yes,Yes,6 Months,SUP-3419,wireless|clearance|eco
1296,Stainless Steel Pet Bowls,Pet Supplies,Catit,1743.45,873.9,3.2,3.3,2876,1301,286,12.64,SKU-MQP72T4Y,2023-05-30,yes,Yes,1 Year,SUP-4969,sale|trending
1297,Guinea Pig Playpen,Pet Supplies,Me-O,2381.44,1529.22,0.8,2.8,2394,5594,454,10.52,SKU-YYNQ66Q7,2024-06-07,no,Yes,1 Year,SUP-1522,clearance
1298,Pet Dental Chews,Pet Supplies,Royal Canin,2942.71,1391.48,0.9,2.6,2127,8732,138,12.03,SKU-RWBK232A,2023-01-13,Yes,Yes,6 months,SUP-1006,sale|bestseller
1299,Cat Tree Tower 150cm,Pet Supplies,Catit,761.76,338.12,19.5,4.9,6362,6427,222,16.57,SKU-JCBYHGMN,2023-12-25,Yes,No,6 Months,,trending
1300,Orthopedic Dog Bed XL,Pet Supplies,Catit,182.95,134.32,13.3,4.2,3139,6185,374,17.41,SKU-HBN2F4IO,2021-08-06,Yes,No,2 years,SUP-5130,trending|sale|limited|organic
1301,Metronome Digital,Music & Instruments,Korg,1857.58,790.1,5.5,1.5,491,7522,92,20.17,SKU-AXQ33Z0X,2022-12-10,Yes,Yes,2 years,SUP-8021,clearance|eco|wireless
1302,Guitar Tuner Clip,Music & Instruments,Shure,2764.44,1849.06,41.9,4.9,6827,,428,14.6,SKU-WW4H3RKZ,2022-09-17,yes,No,6 months,SUP-5735,bestseller|premium
1303,Metronome Digital,MUSIC & INSTRUMENTS,Yamaha,465.97,341.81,21.1,2.4,3659,5688,113,20.32,SKU-1PKZ8HFC,2023-01-02,Yes,,1 Year,SUP-9305,new|limited|bestseller|eco
1304,Recorder Soprano,Music & Instruments,Korg,2529.52,1576.0,28.7,3.1,5663,8446,375,10.76,SKU-ZD1SKZIO,2022-05-10,no,Yes,6 months,SUP-2753,sale
1305,Piano Bench Adjustable,Music & Instruments,Meinl,2739.01,1218.98,15.0,4.7,3964,3309,433,16.35,SKU-EA17TSPP,2024-02-21,No,Yes,1 year,SUP-6093,bestseller|clearance|premium
1306,Guitar Strap Leather,Music & Instruments,Shure,1476.48,839.87,33.9,3.7,4690,6126,55,9.73,SKU-6B09XX0B,2022-02-16,Yes,No,6 Months,SUP-8207,eco
1307,Djembe African Drum,Music & Instruments,Fender,1953.25,1114.69,22.1,2.3,4841,6857,48,17.57,SKU-N8VZYWI2,2023-02-24,No,Yes,1 Year,SUP-1283,eco
1308,Harmonica 10-Hole C,Music & Instruments,Yamaha,1729.19,726.77,42.4,,1765,4309,486,5.04,SKU-3HIPC9SP,2023-09-05,Yes,Yes,2 years,SUP-5269,clearance|limited|new|sale
1309,Microphone Condenser USB,Music & Instruments,Casio,1922.64,863.31,23.8,3.9,4280,7913,22,15.12,SKU-8G4DYUVU,2022-06-26,No,No,No warranty,SUP-8811,trending|new
1310,Metronome Digital,Music & Instruments,Meinl,672.71,270.74,35.9,3.5,7984,4133,143,23.0,SKU-QMG1K4O2,2024-03-30,Yes,Yes,6 months,SUP-2182,eco|new
1311,Guitar Tuner Clip,Music & Instruments,Yamaha,,756.85,11.7,2.3,4313,713,258,10.43,SKU-LQKIXEQB,2023-04-13,Yes,No,2 years,SUP-3089,new|premium|trending
1312,Djembe African Drum,Music & Instruments,Casio,1274.63$,880.01,14.0,1.4,2146,1617,62,16.14,SKU-UDXK15UX,2024-10-09,Yes,No,Lifetime,SUP-4855,organic|premium|wireless
1313,Electronic Drum Pad,Music & Instruments,Fender,2939.04,1892.91,41.2,2.5,4111,5539,109,20.7,SKU-V3DQJU7A,2023-03-29,Yes,,1 Year,SUP-9812,new|sale
1314,Studio Monitor Headphones,music & instruments,Casio,,1012.93,18.9,2.3,6729,6815,337,8.01,SKU-QEAGTNP9,2021-03-09,Yes,,Lifetime,SUP-2968,sale
1315,Studio Monitor Headphones,Music & Instruments,Fender,1194.89,697.05,21.6,1.6,5935,2532,36,22.71,SKU-9AC9T6P0,2024-12-30,Yes,No,Lifetime,SUP-7415,premium|trending|eco
1316,Acoustic Guitar Beginner,Music & Instruments,Fender,406.6,257.01,37.4,3.8,2525,2534,349,13.99,SKU-HT4LG5HU,2024-10-23,no,Yes,2 years,SUP-1868,bestseller|eco
1317,Audio Interface 2-in,Music & Instruments,Gibson,1966.11,1232.11,36.7,1.4,3560,1337,349,15.02,SKU-M8TNAWVD,2024-01-23,Yes,No,No warranty,SUP-6369,sale|new
1318,Recorder Soprano,Music & Instruments,Pearl,2766.8,1185.04,3.2,4.8,7851,1982,252,15.68,SKU-SMSTRVBB,2024-09-11,Yes,Yes,1 Year,SUP-7518,clearance
1319,Drum Sticks Pair 5A,Music & Instruments,Stagg,245.6,175.9,12.8,1.8,6247,5272,238,8.07,SKU-F6EM3ZNW,2023-02-17,Yes,No,1 Year,,organic|trending|new
1320,Kalimba 17 Keys,Music & Instruments,Stagg,18.98,14.06,15.5,3.3,325,6441,468,16.29,SKU-6LJPWM8Y,2024-10-26,Yes,Yes,No warranty,SUP-7329,organic
1321,Violin 4/4 Full Size,music & instruments,Yamaha,2073.93,1132.68,12.0,2.8,5140,1318,268,0.41,SKU-J1BFHL5R,2022-06-19,no,No,1 Year,SUP-4067,limited|eco|clearance|new
1322,Guitar Capo,Music & Instruments,Korg,2175.53,1194.73,17.3,4.9,4103,7814,278,4.24,SKU-O5SEBBMJ,2023-09-23,No,Yes,1 year,SUP-9351,organic|premium|wireless
1323,Guitar Tuner Clip,Music & Instruments,Meinl,591.5,244.96,27.2,2.3,867,1075,277,2.66,SKU-OETP5XMU,2021-09-12,Yes,No,6 months,SUP-5032,premium|trending
1324,Electronic Drum Pad,MUSIC & INSTRUMENTS,Korg,328.29,211.01,19.9,4.1,2412,3173,204,1.34,SKU-JWAVLFDJ,2023-11-30,YES,No,No warranty,SUP-4366,clearance|limited|bestseller
1325,Audio Interface 2-in,Music & Instruments,Stagg,1152.38,851.21,14.2,3.7,4420,4799,106,2.08,SKU-WWFCY40X,2021-02-13,yes,No,1 year,SUP-1325,premium|sale|new|eco
1326,Studio Monitor Headphones,Music & Instruments,Stagg,966.39,577.75,37.8,3.6,3405,8451,56,5.72,SKU-RI5DSYM7,2021-06-19,Yes,No,2 years,SUP-3825,organic|sale|new
1327,Cajon Box Drum,Music & Instruments,Stagg,626.95,273.31,35.2,3.4,4213,6744,112,3.39,SKU-ZFDJ6BSC,2022-08-14,Yes,Yes,1 Year,SUP-4405,sale|new|limited|trending
1328,Guitar Strap Leather,Music & Instruments,Korg,1488.48,1018.17,14.9,1.4,5907,1444,147,16.97,SKU-8IM5RXY7,2022-07-23,Yes,Yes,1 Year,SUP-9781,sale|new|bestseller|organic
1329,Drum Sticks Pair 5A,  Music & Instruments  ,Gibson,1219.79,520.73,5.2,1.9,139,69,146,9.17,SKU-TVR4FJSB,2022-08-05,YES,No,6 Months,SUP-6479,limited|bestseller|eco
1330,Keyboard Stand X-Style,Music & Instruments,Shure,,605.38,26.1,1.2,7161,5656,376,9.02,SKU-ZH5HSQ98,2022-09-23,YES,Yes,,SUP-5126,sale|trending|clearance
1331,Drum Sticks Pair 5A,Music & Instruments,Pearl,2297.16,1428.47,33.6,3.6,2646,8763,487,9.95,SKU-V50ZFGGJ,2021-01-29,Yes,Yes,6 months,SUP-1609,trending|bestseller|limited|clearance
1332,Kalimba 17 Keys,Music & Instruments,Fender,2927.86,1328.94,17.9,1.5,1183,3543,90,13.87,SKU-Y61JZEKL,2021-07-31,Yes,Yes,1 year,,
1333,Studio Monitor Headphones,Music & Instruments,Fender,711.21,299.76,26.4,,785,3822,181,5.79,SKU-FLNWROV6,2023-12-18,No,Yes,1 Year,SUP-1917,clearance|eco|bestseller|wireless
1334,Keyboard Stand X-Style,Music & Instruments,Yamaha,2688.89,1299.05,2.5,2.9,1537,1998,379,24.24,SKU-P4FC06HG,2021-08-15,No,Yes,6 Months,SUP-8711,bestseller|organic|new|eco
1335,Cajon Box Drum,Music & Instruments,Fender,486.04,284.59,10.0,3.1,6441,1355,110,12.53,SKU-7GFM9NRA,2023-06-22,No,Yes,6 Months,SUP-5553,premium|eco
1336,Metronome Digital,Music & Instruments,Yamaha,2473.31,1480.41,25.9,1.9,7163,5709,27,7.02,SKU-6YWGXQE7,2024-08-27,yes,No,6 Months,SUP-4838,organic|eco|trending|wireless
1337,Recorder Soprano,Music & Instruments,Pearl,1087.42,566.49,22.9,5.0,2829,7815,76,5.66,SKU-0YARU5CP,2024-06-17,No,No,No warranty,SUP-5671,new|trending|premium
1338,Studio Monitor Headphones,Music & Instruments,Meinl,1995.39,895.51,38.0,4.5,5411,11,392,4.36,SKU-3YN2YJW2,2024-03-04,Yes,Yes,No warranty,SUP-5968,limited|wireless
1339,Recorder Soprano,Music & Instruments,Yamaha,1707.43,863.58,1.6,1.8,6729,4368,97,21.04,SKU-4LHZAL40,2021-08-06,YES,Yes,1 year,SUP-1961,clearance|trending
1340,Keyboard Stand X-Style,Music & Instruments,Roland,2530.72,1376.56,11.1,4.6,5071,5982,133,18.18,SKU-80G9F4OV,2022-03-14,no,No,No warranty,SUP-7247,organic|limited
1341,Metronome Digital,Music & Instruments,Korg,124.18,52.68,1.6,1.5,6875,4751,278,19.3,SKU-NVKEESLV,2021-01-31,Yes,Yes,6 months,SUP-2011,trending|premium
1342,Piano Bench Adjustable,Music & Instruments,Casio,798.38,355.7,2.7,1.2,6941,4497,360,24.2,SKU-C2NAD0ST,2021-03-02,YES,,No warranty,SUP-6860,trending|premium|bestseller
1343,Ukulele Concert,Music & Instruments,Stagg,2057.47,869.82,35.0,3.2,940,1715,181,3.1,SKU-CZG04J1W,2022-02-13,Yes,Yes,6 Months,,clearance|new|eco
1344,Electronic Drum Pad,Music & Instruments,Fender,1318.94,676.18,1.4,3.6,2508,5257,426,18.13,SKU-G7TP20PV,2022-05-09,Yes,No,6 months,SUP-4892,premium
1345,Keyboard Stand X-Style,Music & Instruments,Stagg,336.24,227.62,6.1,3.8,6491,3026,274,13.04,SKU-4LCZ5JFM,2023-09-15,Yes,Yes,,SUP-7638,clearance|bestseller
1346,Recorder Soprano,Music & Instruments,Korg,253.62,131.12,42.8,1.7,5247,2222,367,21.96,SKU-FJAPQWIN,2022-12-14,Yes,Yes,Lifetime,SUP-3207,organic
1347,Djembe African Drum,Music & Instruments,Gibson,,155.11,25.9,1.2,1476,4078,415,10.84,SKU-DZXAQ9F3,2022-05-21,Yes,No,1 Year,SUP-1949,wireless|limited|trending|sale
1348,Keyboard Stand X-Style,Music & Instruments,Yamaha,545.69,343.41,42.6,2.9,7357,7920,120,18.95,SKU-ATI2HUXM,2022-08-31,YES,Yes,No warranty,SUP-6576,sale
1349,Piano Bench Adjustable,Music & Instruments,Shure,148.63,96.37,34.3,4.3,2879,6074,466,10.81,SKU-K2V014JP,2022-09-02,Yes,,1 year,SUP-1693,wireless
1350,Studio Monitor Headphones,Music & Instruments,Gibson,1568.02,961.93,10.7,4.4,767,7371,236,7.01,SKU-4Z91PLAY,2023-11-04,Yes,Yes,No warranty,SUP-4261,eco
1351,Keyboard Stand X-Style,Music & Instruments,Pearl,1617.45,1113.02,17.7,4.6,7756,9555,40,5.36,SKU-RTPMO841,2022-05-20,Yes,Yes,6 Months,SUP-9090,clearance|sale
1352,Acoustic Guitar Beginner,Music & Instruments,Gibson,271.55,108.82,0.1,3.5,6571,90,267,3.85,SKU-I63OVWUM,2023-12-31,yes,Yes,No warranty,SUP-1302,
1353,Guitar Capo,Music & Instruments,Roland,1942.33,862.0,7.6,2.9,6881,7273,77,10.82,SKU-AJX4B0A4,2023-03-24,No,Yes,2 years,SUP-2491,limited|organic|wireless
1354,Guitar Strap Leather,Music & Instruments,Stagg,1060.07,749.35,43.4,3.1,1443,3822,287,7.39,SKU-PDXKIZIY,2022-11-17,Yes,Yes,,SUP-2014,eco|bestseller|clearance|premium
1355,Recorder Soprano,Music & Instruments,Fender,53.03,24.15,42.0,1.7,3991,8801,489,19.91,SKU-FHO8CC98,2021-06-22,YES,Yes,6 months,,limited
1356,Cajon Box Drum,Music & Instruments,Casio,1111.71,608.71,24.9,4.0,1790,9122,428,8.27,SKU-Z6WKKMY5,2023-05-06,YES,No,1 year,SUP-7176,wireless|sale|trending|new
1357,Guitar Tuner Clip,Music & Instruments,Gibson,1669.9,1189.44,39.0,2.4,7664,3299,21,12.01,SKU-QV9W2ZZS,2021-02-05,Yes,Yes,6 Months,SUP-4701,premium|eco
1358,Drum Sticks Pair 5A,Music & Instruments,Casio,1526.32,717.0,22.3,3.1,2492,8051,395,22.66,SKU-L5A2LSE3,2023-07-14,yes,Yes,,SUP-9329,eco|wireless|sale|clearance
1359,Guitar Capo,Music & Instruments,Yamaha,1180.42,659.05,9.8,2.6,2204,2961,139,11.82,SKU-DM330FLO,2021-04-11,No,No,1 Year,SUP-3560,bestseller|limited|premium
1360,Microphone Condenser USB,Music & Instruments,Stagg,2288.61,970.17,39.2,2.6,655,8070,352,6.41,SKU-DNA0C0FO,2023-03-05,Yes,Yes,6 Months,SUP-3071,organic|clearance
1361,Microphone Condenser USB,Music & Instruments,Roland,347.87,162.68,12.3,4.5,6386,2092,282,16.2,SKU-F32XPMU6,2022-08-08,no,Yes,No warranty,SUP-5125,sale|bestseller|premium
1362,Metronome Digital,Music & Instruments,Pearl,991.06,534.93,13.4,4.8,1484,804,448,14.48,SKU-PL5ROSZH,2023-10-25,Yes,Yes,6 Months,SUP-7309,clearance|sale
1363,Audio Interface 2-in,Music & Instruments,Stagg,2628.66,1759.25,23.3,2.1,7965,4366,125,0.67,SKU-3WX6ILJ4,2024-06-01,No,Yes,1 Year,SUP-9775,limited|organic|wireless
1364,Digital Piano 88 Keys,Music & Instruments,Korg,1204.7,856.46,37.8,4.8,1426,7989,94,7.72,SKU-2DMTG2TM,2022-09-24,Yes,Yes,6 Months,SUP-7194,bestseller
1365,Harmonica 10-Hole C,Music & Instruments,Roland,2531.22,1364.91,18.7,4.1,985,6950,96,7.8,SKU-YO0SU0R7,2021-09-25,Yes,No,2 years,SUP-3971,
1366,Recorder Soprano,Music & Instruments,Korg,1081.13,663.15,15.0,3.1,5667,2826,108,23.92,SKU-9VB92G1I,2022-11-17,Yes,Yes,1 year,SUP-8836,trending
1367,Studio Monitor Headphones,Music & Instruments,Roland,1003.08,557.33,35.2,4.9,3694,426,232,11.43,SKU-X9V3ED46,2022-04-08,yes,No,1 year,SUP-5849,sale|bestseller|eco
1368,Electronic Drum Pad,Music & Instruments,Yamaha,1015.21,512.65,18.2,2.3,7010,9760,45,7.34,SKU-VV411QIZ,2023-01-16,Yes,Yes,6 Months,SUP-7057,sale|trending
1369,Harmonica 10-Hole C,Music & Instruments,Meinl,1850.15,1073.95,36.2,4.9,3579,8201,231,5.92,SKU-W39LLU5B,2022-09-20,Yes,No,1 Year,SUP-4160,limited
1370,Ukulele Concert,Music & Instruments,Shure,424.71,181.24,27.6,1.7,3660,4303,499,5.35,SKU-1WBVR6CU,2021-11-18,no,No,6 months,SUP-1303,wireless|organic
1371,Violin 4/4 Full Size,Music & Instruments,Pearl,2344.11,1717.58,30.5,2.5,2862,4883,260,24.61,SKU-CU109S8B,2024-02-04,Yes,Yes,2 years,SUP-5425,trending
1372,Djembe African Drum,MUSIC & INSTRUMENTS,Meinl,1076.39,529.26,8.4,3.9,882,1961,475,24.64,SKU-JLWXWU1R,2024-02-17,Yes,No,Lifetime,SUP-1773,bestseller
1373,Ukulele Concert,Music & Instruments,Yamaha,2480.93,1841.83,13.6,3.5,6440,6519,22,22.53,SKU-969PSDC6,2024-07-04,Yes,,No warranty,SUP-5905,premium|clearance
1374,Drum Sticks Pair 5A,Music & Instruments,Gibson,2413.26,1796.82,35.6,,1466,5634,231,18.64,SKU-7Y9T4XY8,2021-01-28,No,No,2 years,SUP-6414,limited
1375,Metronome Digital,Music & Instruments,Casio,2735.42,1635.81,16.6,,5134,24,130,12.85,SKU-1CO1RYWY,2022-07-14,Yes,Yes,1 Year,SUP-9262,organic|sale|premium|eco
1376,Audio Interface 2-in,Music & Instruments,Korg,433.07,290.5,35.4,4.3,2657,7930,273,19.78,SKU-V3TGAQHC,2021-03-22,yes,No,No warranty,SUP-6011,sale|clearance
1377,Acoustic Guitar Beginner,Music & Instruments,Shure,1963.22,1420.33,0.6,1.2,588,9069,61,6.11,SKU-4NRBBJ3K,2023-10-18,Yes,No,6 Months,,eco|new|wireless
1378,Piano Bench Adjustable,Music & Instruments,Roland,307.88,139.89,43.2,4.1,6386,9240,287,11.16,SKU-C4WXEFJR,2022-11-02,Yes,Yes,1 Year,SUP-4836,wireless
1379,Electronic Drum Pad,Music & Instruments,Fender,2454.33,1336.45,32.1,2.2,721,,10,1.97,SKU-FH9APUN9,2023-08-30,YES,Yes,1 year,SUP-4148,trending|premium|bestseller
1380,Microphone Condenser USB,Music & Instruments,Casio,1931.24,984.59,9.0,3.7,7042,9361,408,16.04,SKU-MWA178FX,2022-11-09,Yes,Yes,No warranty,,new|clearance|premium|sale
1381,Drum Sticks Pair 5A,Music & Instruments,Stagg,1719.84,1138.02,33.7,1.3,2781,5507,56,13.82,SKU-VZ2GPILE,2023-01-22,Yes,No,1 year,SUP-9593,
1382,Metronome Digital,Music & Instruments,Fender,2325.92,1462.58,11.0,2.1,268,5117,330,8.42,SKU-R19IK85E,2022-08-03,Yes,Yes,1 year,SUP-2070,trending
1383,Kalimba 17 Keys,Music & Instruments,Gibson,1437.0,915.74,30.5,4.9,3041,5502,349,22.71,SKU-EERR7EBL,2022-12-26,YES,No,No warranty,SUP-9489,eco|limited
1384,Acoustic Guitar Beginner,Music & Instruments,Stagg,2359.85,1454.48,17.1,1.7,3663,6600,107,5.48,SKU-OABED5RB,2024-04-28,yes,No,,SUP-8923,premium
1385,Ukulele Concert,Music & Instruments,Gibson,261.71,132.58,9.5,2.6,7782,1218,230,24.62,SKU-0WXLL5UB,2021-06-27,Yes,No,1 Year,SUP-6414,trending
1386,Harmonica 10-Hole C,Music & Instruments,Stagg,1943.31,1413.8,23.2,1.0,3295,4938,76,5.3,SKU-50K2T9Z0,2024-08-14,Yes,Yes,2 years,SUP-9140,organic
1387,Microphone Condenser USB,Music & Instruments,Korg,923.89,385.43,7.0,2.9,2133,8338,318,6.42,SKU-J7P3OPBL,2024-03-20,YES,Yes,Lifetime,,clearance|wireless
1388,Audio Interface 2-in,Music & Instruments,Casio,380.65,271.63,31.1,2.0,5193,1676,337,12.94,SKU-2SLR4EHM,2023-09-03,yes,Yes,Lifetime,SUP-1489,clearance
1389,Harmonica 10-Hole C,Music & Instruments,Yamaha,218.35,102.31,34.9,2.0,1239,7712,98,24.04,SKU-VDGWMQEB,2022-07-23,yes,No,1 Year,SUP-8686,limited|eco|new
1390,Harmonica 10-Hole C,Music & Instruments,Stagg,1518.33,679.2,6.9,1.7,420,4508,47,0.14,SKU-KUBFMZ85,2021-06-15,No,No,6 months,SUP-8395,new|eco|sale|clearance
1391,Keyboard Stand X-Style,Music & Instruments,Gibson,182.33,119.67,19.0,2.4,3251,9311,208,22.76,SKU-EZ96SJMH,2022-01-24,No,Yes,,SUP-1544,sale|organic
1392,Piano Bench Adjustable,Music & Instruments,Fender,563.57,390.43,5.4,4.9,3819,5161,73,15.08,SKU-R26OMPI8,2023-11-21,Yes,Yes,,SUP-1764,trending|sale
1393,Keyboard Stand X-Style,Music & Instruments,Pearl,1701.4,1117.57,21.9,2.2,4429,6512,26,2.1,SKU-19YQ5QHS,2024-09-21,Yes,Yes,1 Year,SUP-6735,bestseller|organic
1394,Digital Piano 88 Keys,Music & Instruments,Casio,1575.22,646.61,29.4,3.5,2162,4565,291,17.05,SKU-OJB47ZPO,2024-03-01,yes,Yes,1 year,SUP-5057,sale|new|trending|organic
1395,Kalimba 17 Keys,Music & Instruments,Stagg,223.22,100.91,27.5,2.7,6208,6008,144,7.38,SKU-VB2HQBWO,2024-12-07,Yes,,2 years,SUP-3758,new|premium|limited|eco
1396,Drum Sticks Pair 5A,Music & Instruments,Roland,1781.52,1280.9,14.4,2.6,1927,2882,451,4.69,SKU-OV1CRMGV,2021-09-24,no,No,Lifetime,SUP-5770,new|wireless
1397,Microphone Condenser USB,Music & Instruments,Meinl,1218.62,777.32,7.3,3.7,7068,5964,440,13.04,SKU-395PAVH9,2022-03-16,Yes,No,1 Year,SUP-8731,trending|eco|new|limited
1398,Acoustic Guitar Beginner,Music & Instruments,Stagg,1254.15,606.39,1.1,1.7,1172,7938,196,0.39,SKU-HO3K5WUI,2021-12-12,no,Yes,6 Months,SUP-8737,clearance|bestseller
1399,Keyboard Stand X-Style,Music & Instruments,Casio,986.55,449.11,37.0,4.0,1031,4036,383,18.24,SKU-IOU8H1BQ,2024-05-24,Yes,No,Lifetime,SUP-7823,wireless
1400,Recorder Soprano,Music & Instruments,Yamaha,697.22,455.36,19.7,5.0,6370,4950,178,20.74,SKU-GMJOIEZZ,2021-10-06,Yes,No,2 years,SUP-4901,trending
1401,Watering Can 9L,Garden & Outdoors,Forest Garden,260.61,164.91,15.2,3.8,6395,1122,226,0.16,SKU-O1KVLDHP,2024-06-17,Yes,Yes,2 years,SUP-7653,clearance|trending|organic
1402,Camping Tent 4-Person,Garden & Outdoors,Big Agnes,2130.92,1253.13,43.8,2.3,2989,888,406,10.3,SKU-HUXS928Q,2024-02-20,YES,Yes,Lifetime,SUP-2232,limited|clearance|wireless|sale
1403,Kneeler Garden Pad,Garden & Outdoors,Coleman,2543.4,1226.11,30.0,4.0,1614,4127,89,7.45,SKU-DPPEQ1ZJ,2021-10-09,Yes,Yes,6 Months,SUP-2764,bestseller|organic|trending|eco
1404,Camping Tent 4-Person,Garden & Outdoors,Black+Decker,307.3,194.08,26.6,2.5,1936,9167,177,0.42,SKU-0IRAL0L8,2022-05-09,YES,No,6 Months,,trending|wireless|limited|organic
1405,Outdoor Hammock,Garden & Outdoors,Forest Garden,637.48,464.01,28.5,4.8,1362,5302,164,2.74,SKU-2T8YFOTU,2023-09-29,No,Yes,,SUP-9392,clearance|trending|limited
1406,Raised Garden Bed Kit,Garden & Outdoors,Decathlon,1110.6,558.26,27.2,1.4,2477,5279,137,18.25,SKU-MH78DIQK,2022-08-23,Yes,Yes,,SUP-5467,sale|clearance|bestseller|organic
1407,Outdoor Hammock,Garden & Outdoors,Green Blade,526.37$,294.08,23.8,4.1,2478,6,349,17.2,SKU-WQ9P94JT,2021-09-21,Yes,Yes,6 months,SUP-8271,eco|organic|limited|wireless
1408,Composting Bin 80L,Garden & Outdoors,Coleman,2631.68,1469.97,15.1,4.2,2133,6407,439,2.62,SKU-EZT07BVQ,2024-08-06,YES,Yes,2 years,SUP-1940,premium
1409,Lawn Mower Cordless,Garden & Outdoors,Bosch,993.62,509.47,22.8,3.1,1555,1898,491,5.29,SKU-W9RH3L7T,2023-11-28,yes,No,1 Year,SUP-8637,organic|limited|new
1410,Lawn Mower Cordless,Garden & Outdoors,Green Blade,534.02,306.56,3.5,4.2,7905,7163,199,21.54,SKU-8M1MHJNB,2023-10-31,yes,No,1 year,SUP-9816,wireless
1411,Trekking Poles Pair,Garden & Outdoors,Black+Decker,617.1,426.71,27.7,4.6,697,5115,469,14.17,SKU-EFCJZ9BO,2024-08-01,YES,No,1 year,SUP-6910,
1412,Watering Can 9L,Garden & Outdoors,Bosch,758.21,425.86,17.1,4.3,6671,3792,35,24.12,SKU-2XP3RCXU,2022-09-06,yes,Yes,,SUP-3778,premium|limited
1413,Pruning Shears Bypass,Garden & Outdoors,Black Diamond,458.88,192.01,6.5,2.3,6201,3450,326,0.76,SKU-GYB2DP63,2022-11-24,Yes,No,6 Months,SUP-7064,clearance|organic
1414,Plant Pots Set Terracotta,Garden & Outdoors,Forest Garden,2785.15,1390.12,6.1,2.5,1602,3452,431,23.59,SKU-14U655MU,2021-03-07,Yes,Yes,,SUP-3258,sale|trending
1415,Trekking Poles Pair,  Garden & Outdoors  ,Big Agnes,1101.59,727.59,10.9,5.0,7596,1945,258,17.09,SKU-0WHKYI1W,2024-03-23,no,Yes,1 Year,SUP-2636,trending|limited
1416,Raised Garden Bed Kit,Garden & Outdoors,Black Diamond,1386.61,862.7,23.4,3.7,5418,446,288,20.07,SKU-7F57U59Y,2024-11-14,Yes,No,6 Months,SUP-8368,bestseller|eco|limited
1417,Outdoor Hammock,Garden & Outdoors,Forest Garden,1356.81,630.49,17.6,3.4,4633,6424,93,7.69,SKU-AFSJWCCW,2023-08-26,Yes,Yes,,SUP-1386,clearance|new|limited
1418,Raised Garden Bed Kit,Garden & Outdoors,Bosch,2155.18,1032.91,9.6,3.1,3642,6291,173,20.51,SKU-8KY4YUOW,2023-12-31,Yes,No,2 years,SUP-6426,
1419,Outdoor Hammock,Garden & Outdoors,Forest Garden,927.98,647.01,22.1,1.6,3658,4440,39,9.19,SKU-23T8AGED,2023-10-10,no,Yes,,SUP-6642,
1420,Pruning Shears Bypass,Garden & Outdoors,Green Blade,398.07,265.38,2.5,1.6,6163,9788,242,4.35,SKU-M3LM8FHC,2021-03-28,no,No,6 Months,SUP-4405,new|eco
1421,Soaker Hose 15m,Garden & Outdoors,Gardena,1256.59,546.02,9.4,2.2,4727,5695,297,4.47,SKU-WNOMFUG7,2022-05-22,Yes,No,Lifetime,,clearance|eco|bestseller
1422,Bird Feeder Hanging,Garden & Outdoors,Coleman,,1878.2,15.9,2.7,2553,8154,233,10.47,SKU-MXYRAEON,2024-07-15,Yes,Yes,6 Months,SUP-7775,trending|wireless|eco
1423,Solar Garden Lights 12pk,Garden & Outdoors,Decathlon,13.32,9.4,19.1,2.5,5000,8184,326,8.96,SKU-4T2KO4YW,2021-12-09,Yes,No,6 Months,SUP-7840,eco|sale|new|organic
1424,Sleeping Bag -10C,GARDEN & OUTDOORS,Black Diamond,1744.65,1108.19,12.7,3.8,3131,2202,469,12.34,SKU-I8D5SJ4W,2022-05-05,Yes,No,2 years,SUP-4938,bestseller|wireless|eco
